"id","tweet_id","retweet_count","tweet_created","tweet_location","text","airline","airline_sentiment"
11938,"5,70291157340705E+017",0,"2015-02-24 10:36:22 -0800","Denver, Colorado","@AmericanAir thanks so much!","American",1
11939,"5,70290552169734E+017",0,"2015-02-24 10:33:57 -0800","Texas","@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same","American",1
11940,"5,7029033716974E+017",0,"2015-02-24 10:33:06 -0800",,"@AmericanAir I need a flight out tonight. Isn't there anything else?","American",-1
11941,"5,70290334158225E+017",0,"2015-02-24 10:33:05 -0800","usa::fr::uk","@AmericanAir thank you for the confirmation.","American",1
11946,"5,70288282413634E+017",0,"2015-02-24 10:24:56 -0800",,"@AmericanAir Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.","American",-1
11947,"5,70288167242375E+017",0,"2015-02-24 10:24:29 -0800","Brooklyn, NY and all over.","@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful","American",-1
11948,"5,70287747643998E+017",0,"2015-02-24 10:22:49 -0800",,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.","American",-1
11951,"5,70286841737318E+017",0,"2015-02-24 10:19:13 -0800","Las Vegas, NV","@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm","American",-1
11952,"5,70284862122234E+017",0,"2015-02-24 10:11:21 -0800","United States","@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.","American",1
11955,"5,70284308210033E+017",0,"2015-02-24 10:09:09 -0800","Arkansas","@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican","American",-1
11957,"5,70283851018318E+017",0,"2015-02-24 10:07:20 -0800","new york city","@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take","American",-1
11958,"5,70283544125288E+017",0,"2015-02-24 10:06:06 -0800","new york city","@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them","American",-1
11963,"5,70281958556611E+017",0,"2015-02-24 09:59:48 -0800","City by the Bay","@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.","American",-1
11964,"5,70281854139572E+017",0,"2015-02-24 09:59:24 -0800","Greater New England Area","@AmericanAir don't worry you won't steal my money again","American",-1
11965,"5,70281731510571E+017",0,"2015-02-24 09:58:54 -0800","indialantic, fl","@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!","American",-1
11966,"5,70281470507352E+017",0,"2015-02-24 09:57:52 -0800",,"@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa","American",-1
11968,"5,70280755252896E+017",0,"2015-02-24 09:55:02 -0800","Connecticut","@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.","American",-1
11971,"5,7028037819333E+017",0,"2015-02-24 09:53:32 -0800","513/lexingtonKY","@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-","American",-1
11972,"5,70280225625363E+017",0,"2015-02-24 09:52:55 -0800",,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!","American",-1
11973,"5,70279653337928E+017",0,"2015-02-24 09:50:39 -0800","Astoria, OR","@AmericanAir ""Airport snow removal method #22..."" Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN","American",1
11977,"5,70279036582109E+017",0,"2015-02-24 09:48:12 -0800","Little Rock, AR","@AmericanAir awesome. Thanks!","American",1
11981,"5,70276434763129E+017",0,"2015-02-24 09:37:51 -0800",,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.","American",-1
11983,"5,70276245960835E+017",0,"2015-02-24 09:37:06 -0800",,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?","American",-1
11984,"5,70276196405125E+017",0,"2015-02-24 09:36:55 -0800","Washington, DC","@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff","American",-1
11986,"5,70275944012784E+017",0,"2015-02-24 09:35:54 -0800","Denver, Colorado","@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!","American",-1
11992,"5,7027531403665E+017",0,"2015-02-24 09:33:24 -0800","Dallas via NYC via the OC","@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.","American",1
11993,"5,7027524805204E+017",0,"2015-02-24 09:33:08 -0800","Wellesley, MA","@AmericanAir that doesn't really answer my question. Maybe if I provide more details you can give me clarification...","American",-1
11998,"5,70272880556012E+017",0,"2015-02-24 09:23:44 -0800","alexandria, va","@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier","American",1
11999,"5,70272235639829E+017",0,"2015-02-24 09:21:10 -0800","Everywhere","@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in","American",-1
12000,"5,70272172679283E+017",0,"2015-02-24 09:20:55 -0800","NYC","@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta","American",-1
12002,"5,70271904508092E+017",0,"2015-02-24 09:19:51 -0800",,"Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.","American",1
12005,"5,70271479616573E+017",0,"2015-02-24 09:18:10 -0800",,"@AmericanAir @beantownmatty Sounds like a date!","American",1
12006,"5,70271383005086E+017",0,"2015-02-24 09:17:47 -0800","Arkansas","@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican","American",-1
12007,"5,70270777121104E+017",0,"2015-02-24 09:15:23 -0800","LBK","@AmericanAir another day another grievance with this airline. No customer service","American",-1
12008,"5,70270776370311E+017",0,"2015-02-24 09:15:22 -0800","Arkansas","@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO.""","American",-1
12010,"5,70270444646851E+017",0,"2015-02-24 09:14:03 -0800","Washington, DC","@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait","American",-1
12012,"5,70270039737274E+017",0,"2015-02-24 09:12:27 -0800","New York/Nicaragua/Miami Beach","“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp","American",1
12014,"5,70269633778856E+017",0,"2015-02-24 09:10:50 -0800",,"@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good","American",-1
12015,"5,70269280748442E+017",0,"2015-02-24 09:09:26 -0800","Washington, DC","@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.","American",-1
12016,"5,70268875872473E+017",0,"2015-02-24 09:07:49 -0800","Southern Suburbia","@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.","American",1
12018,"5,70268420140245E+017",0,"2015-02-24 09:06:01 -0800","Plano, Texas","@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir","American",-1
12020,"5,70267902726804E+017",0,"2015-02-24 09:03:57 -0800",,"@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.","American",-1
12024,"5,70264948548313E+017",0,"2015-02-24 08:52:13 -0800","Euless, Texas","@AmericanAir @dfwairport you 2 together are the best part of flying!","American",1
12025,"5,70139793608176E+017",0,"2015-02-24 00:34:54 -0800","Edmond, Oklahoma","@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.","American",-1
12026,"5,69944281512686E+017",0,"2015-02-23 11:38:00 -0800",,"@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!","American",-1
12027,"5,69842758967386E+017",0,"2015-02-23 04:54:35 -0800","San Diego","@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.","American",-1
12029,"5,69680231012774E+017",0,"2015-02-22 18:08:45 -0800",,"@AmericanAir  800 number will not even let you wait for next customer rep. Very frustrating. Can't talk to humans.","American",-1
12030,"5,69622568459637E+017",0,"2015-02-22 14:19:38 -0800",,"@AmericanAir I want to speak to a human being! !!  This is not an obscene request!","American",-1
12031,"5,69621879633392E+017",0,"2015-02-22 14:16:53 -0800","on @TheJR","@AmericanAir no response to DM or email yet.  customer service?","American",-1
12032,"5,69601363799359E+017",0,"2015-02-22 12:55:22 -0800","Los Angeles","@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!","American",-1
12033,"5,69600137296634E+017",0,"2015-02-22 12:50:30 -0800","Caribbean, New York and Miami.","@AmericanAir Thank you.....you do the same!!","American",1
12034,"5,69047438880842E+017",0,"2015-02-21 00:14:16 -0800",,"@AmericanAir you need to work harder on the disconnect between your intention and the reality your passengers face","American",-1
12035,"5,68824537338417E+017",0,"2015-02-20 09:28:32 -0800",,"@AmericanAir - how long does it take to get credit to my AA account? Traveled in Jan &amp; only one leg reported. Asked for credit, no response.","American",-1
12037,"5,682650912268E+017",0,"2015-02-18 20:25:30 -0800","Texas","@AmericanAir Okay, I think 1565 has waited long enough for a gate at DFW...","American",-1
12039,"5,68757671819661E+017",0,"2015-02-20 05:02:50 -0800",,"@DeltaAssist what I have to say is more than 140 characters! Plus you don't follow me","Delta",-1
12040,"5,70308309682676E+017",0,"2015-02-24 11:44:31 -0800",,"@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless","American",-1
12042,"5,70307949614256E+017",0,"2015-02-24 11:43:05 -0800",,"@AmericanAir thanks for getting back to me. But I will find other airlines in the future.","American",-1
12043,"5,70307948171424E+017",0,"2015-02-24 11:43:05 -0800",,"@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?","American",-1
12044,"5,70307434113311E+017",0,"2015-02-24 11:41:02 -0800","New York, NY","@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal","American",-1
12045,"5,70307390752608E+017",0,"2015-02-24 11:40:52 -0800","Mexico City","@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible.","American",-1
12046,"5,70307369328095E+017",0,"2015-02-24 11:40:47 -0800","Liverpool","@AmericanAir sorry so Late Flight, responded to your DM.","American",-1
12049,"5,70306715599696E+017",0,"2015-02-24 11:38:11 -0800","Albany, NY","@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW","American",-1
12053,"5,70306260010177E+017",0,"2015-02-24 11:36:22 -0800","Washington, DC","@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.","American",-1
12056,"5,70305264613765E+017",0,"2015-02-24 11:32:25 -0800","Los Angeles, CA","@AmericanAir thank you!","American",1
12057,"5,7030523483843E+017",1,"2015-02-24 11:32:18 -0800",,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest","American",-1
12061,"5,70304544128815E+017",0,"2015-02-24 11:29:33 -0800",,"@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing","American",-1
12062,"5,70303889754489E+017",0,"2015-02-24 11:26:57 -0800","Puerto Rico","@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?","American",-1
12067,"5,70301488192459E+017",0,"2015-02-24 11:17:25 -0800","Boston, MA",".@AmericanAir can you connect me to a person without having to wait 2+ hours on hold? I still haven't been able to resolve the problem.","American",-1
12068,"5,70301395141837E+017",1,"2015-02-24 11:17:02 -0800","Mexico City","@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr","American",-1
12071,"5,7030026230229E+017",0,"2015-02-24 11:12:32 -0800","United States","@AmericanAir Thank you, you too!","American",1
12073,"5,70299824760861E+017",0,"2015-02-24 11:10:48 -0800","SF, CA","@AmericanAir Great, thanks. Followed.","American",1
12075,"5,70298770136674E+017",0,"2015-02-24 11:06:37 -0800","Newport Beach, CA","@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.","American",-1
12079,"5,7029837114094E+017",0,"2015-02-24 11:05:01 -0800","Las Vegas, NV","@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.","American",-1
12082,"5,70297548726006E+017",0,"2015-02-24 11:01:45 -0800","North Saanich, BC","@AmericanAir I Cancelled Flighted my flight. I really don’t need this much trouble.","American",-1
12083,"5,70297479029252E+017",0,"2015-02-24 11:01:29 -0800",,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA","American",-1
12085,"5,70297070998975E+017",0,"2015-02-24 10:59:51 -0800","San Francisco","@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.","American",1
12086,"5,70296996445205E+017",0,"2015-02-24 10:59:34 -0800","Brooklyn, NY and all over.","@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.","American",-1
12087,"5,70296986827694E+017",0,"2015-02-24 10:59:31 -0800",,"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!","American",-1
12091,"5,702959015557E+017",0,"2015-02-24 10:55:13 -0800","BK","@AmericanAir thanks!!","American",1
12092,"5,7029574592188E+017",0,"2015-02-24 10:54:36 -0800","the one and only TEXAS!!!!","@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx","American",1
12094,"5,70295174385017E+017",0,"2015-02-24 10:52:19 -0800","Mexico City","@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...","American",-1
12098,"5,70291431195206E+017",0,"2015-02-24 10:37:27 -0800","NY (Globetrotter.ExBonaerense)","@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.","American",-1
12099,"5,70291157340705E+017",0,"2015-02-24 10:36:22 -0800","Denver, Colorado","@AmericanAir thanks so much!","American",1
12101,"5,7029033716974E+017",0,"2015-02-24 10:33:06 -0800",,"@AmericanAir I need a flight out tonight. Isn't there anything else?","American",-1
12103,"5,70290220589027E+017",0,"2015-02-24 10:32:38 -0800","Los Angeles, CA","@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback","American",-1
12105,"5,70289085354541E+017",0,"2015-02-24 10:28:08 -0800","Bangkok, Thailand","@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.","American",-1
12106,"5,70288809532891E+017",0,"2015-02-24 10:27:02 -0800","North Saanich, BC","@AmericanAir “Inconvenient” is such a convenient word.","American",-1
12107,"5,70288282413634E+017",0,"2015-02-24 10:24:56 -0800",,"@AmericanAir Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.","American",-1
12109,"5,70287747643998E+017",0,"2015-02-24 10:22:49 -0800",,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.","American",-1
12112,"5,70286841737318E+017",0,"2015-02-24 10:19:13 -0800","Las Vegas, NV","@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm","American",-1
12113,"5,70284862122234E+017",0,"2015-02-24 10:11:21 -0800","United States","@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.","American",1
12115,"5,70284482588246E+017",0,"2015-02-24 10:09:50 -0800","NYC","@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.","American",-1
12116,"5,70284308210033E+017",0,"2015-02-24 10:09:09 -0800","Arkansas","@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican","American",-1
12118,"5,70283851018318E+017",0,"2015-02-24 10:07:20 -0800","new york city","@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take","American",-1
12119,"5,70283544125288E+017",0,"2015-02-24 10:06:06 -0800","new york city","@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them","American",-1
12121,"5,70283254743507E+017",0,"2015-02-24 10:04:57 -0800","new york city","@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed","American",-1
12124,"5,70281958556611E+017",0,"2015-02-24 09:59:48 -0800","City by the Bay","@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.","American",-1
12126,"5,70281731510571E+017",0,"2015-02-24 09:58:54 -0800","indialantic, fl","@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!","American",-1
12127,"5,70281470507352E+017",0,"2015-02-24 09:57:52 -0800",,"@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa","American",-1
12130,"5,7028064177179E+017",0,"2015-02-24 09:54:34 -0800",,"@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄","American",1
12132,"5,7028037819333E+017",0,"2015-02-24 09:53:32 -0800","513/lexingtonKY","@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-","American",-1
12133,"5,70280225625363E+017",0,"2015-02-24 09:52:55 -0800",,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!","American",-1
12134,"5,70279653337928E+017",0,"2015-02-24 09:50:39 -0800","Astoria, OR","@AmericanAir ""Airport snow removal method #22..."" Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN","American",1
12139,"5,70278869133107E+017",0,"2015-02-24 09:47:32 -0800",,"@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?","American",-1
12140,"5,70278803399799E+017",0,"2015-02-24 09:47:16 -0800","Posted","@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings","American",-1
12141,"5,70278644918194E+017",0,"2015-02-24 09:46:38 -0800","NY (Globetrotter.ExBonaerense)","@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice","American",-1
12142,"5,70276434763129E+017",0,"2015-02-24 09:37:51 -0800",,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.","American",-1
12143,"5,70276414567494E+017",0,"2015-02-24 09:37:47 -0800","North Saanich, BC","@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.","American",-1
12144,"5,70276245960835E+017",0,"2015-02-24 09:37:06 -0800",,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?","American",-1
12146,"5,70275970046775E+017",0,"2015-02-24 09:36:01 -0800",,"@AmericanAir I'm not sure what happened to my USAirways status when the merger took place.","American",-1
12147,"5,70275944012784E+017",0,"2015-02-24 09:35:54 -0800","Denver, Colorado","@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!","American",-1
12153,"5,7027531403665E+017",0,"2015-02-24 09:33:24 -0800","Dallas via NYC via the OC","@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.","American",-1
12155,"5,70275010759103E+017",0,"2015-02-24 09:32:12 -0800",,"@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.","American",-1
12156,"5,70274148364243E+017",0,"2015-02-24 09:28:46 -0800","Raleigh NC","@AmericanAir thanks!","American",1
12158,"5,7027371021047E+017",0,"2015-02-24 09:27:02 -0800","Virginia","@AmericanAir These are some awesome photos. Thanks for sharing! 😁","American",1
12159,"5,70272880556012E+017",0,"2015-02-24 09:23:44 -0800","alexandria, va","@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier","American",1
12160,"5,70272235639829E+017",0,"2015-02-24 09:21:10 -0800","Everywhere","@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in","American",-1
12161,"5,70272172679283E+017",0,"2015-02-24 09:20:55 -0800","NYC","@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta","American",-1
12165,"5,7027157446237E+017",0,"2015-02-24 09:18:33 -0800","new england","@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx","American",1
12166,"5,70271479616573E+017",0,"2015-02-24 09:18:10 -0800",,"@AmericanAir @beantownmatty Sounds like a date!","American",1
12167,"5,70271383005086E+017",0,"2015-02-24 09:17:47 -0800","Arkansas","@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican","American",-1
12169,"5,70270776370311E+017",0,"2015-02-24 09:15:22 -0800","Arkansas","@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO.""","American",-1
12171,"5,70270444646851E+017",0,"2015-02-24 09:14:03 -0800","Washington, DC","@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait","American",-1
12172,"5,70270435478122E+017",0,"2015-02-24 09:14:01 -0800",,"@AmericanAir Thanks so much!","American",1
12173,"5,70270039737274E+017",0,"2015-02-24 09:12:27 -0800","New York/Nicaragua/Miami Beach","“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp","American",1
12175,"5,70269633778856E+017",0,"2015-02-24 09:10:50 -0800",,"@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good","American",-1
12176,"5,70269280748442E+017",0,"2015-02-24 09:09:26 -0800","Washington, DC","@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.","American",-1
12177,"5,70268875872473E+017",0,"2015-02-24 09:07:49 -0800","Southern Suburbia","@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.","American",-1
12178,"5,70268646544511E+017",0,"2015-02-24 09:06:55 -0800","Belle MO","@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care","American",-1
12180,"5,70268326250746E+017",0,"2015-02-24 09:05:38 -0800","Little Rock, AR","@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?","American",-1
12181,"5,70267902726804E+017",0,"2015-02-24 09:03:57 -0800",,"@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.","American",-1
12182,"5,70267608773055E+017",0,"2015-02-24 09:02:47 -0800","Dallas via NYC via the OC","@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.","American",-1
12184,"5,70267562623152E+017",0,"2015-02-24 09:02:36 -0800","Miami ","@AmericanAir you could train your flight attendants to have some manners and decency","American",-1
12185,"5,70267287883616E+017",0,"2015-02-24 09:01:31 -0800",,"@AmericanAir change fee = same price of new ticket... Not logical","American",-1
12186,"5,7026724104602E+017",0,"2015-02-24 09:01:19 -0800","Itatiba/SP","@AmericanAir Nice to read it! Thank you very much!","American",1
12189,"5,70266460003508E+017",0,"2015-02-24 08:58:13 -0800",,"@AmericanAir Not giving you a hard time...Just looking for basic customer service after AA lost my bag. ETA on it's return, please????????","American",-1
12193,"5,70265689589592E+017",0,"2015-02-24 08:55:10 -0800"," Los Angeles","@americanair Can someone contact me about my awful experience with american airlines this weekend","American",-1
12194,"5,70265626146513E+017",0,"2015-02-24 08:54:54 -0800",,"@AmericanAir actually, online indicates the only seating available is at a premium cost..why not allow seat selection at time of purchase","American",-1
12196,"5,70264948548313E+017",0,"2015-02-24 08:52:13 -0800","Euless, Texas","@AmericanAir @dfwairport you 2 together are the best part of flying!","American",1
12197,"5,70264740817011E+017",0,"2015-02-24 08:51:23 -0800","Denton County, Texas","@AmericanAir @dfwairport Guys, let it go. http://t.co/vOxcghciJi","American",1
12199,"5,70264550458696E+017",0,"2015-02-24 08:50:38 -0800","United States of America","@AmericanAir I can hardly believe it! Bundle up and stay warm! 😉","American",1
12201,"5,70264159687807E+017",0,"2015-02-24 08:49:05 -0800",,"@AmericanAir the flight is not going to make the connection to #MEX #AA2444","American",-1
12202,"5,70264011574415E+017",1,"2015-02-24 08:48:30 -0800","DFW Airport, TX","@AmericanAir Thanks for sharing these photos! Round of applause for your crews! We appreciate all their hard work.","American",1
12207,"5,7026344882878E+017",0,"2015-02-24 08:46:15 -0800",,"@AmericanAir great customer service thanks","American",1
12211,"5,70262112477401E+017",0,"2015-02-24 08:40:57 -0800","Boston","@AmericanAir why did flight 1636 get Cancelled Flightled? Waiting for a rep to rebook, but wondering if there will be other issues getting out.","American",-1
12214,"5,70261418387354E+017",0,"2015-02-24 08:38:11 -0800","Chicago","@AmericanAir I am trying to change the time of a flight I already purchased and was told I have to pay a $400 change fee. Ridiculous.","American",-1
12216,"5,70261328511644E+017",0,"2015-02-24 08:37:50 -0800",,"@AmericanAir if my flight gets Cancelled Flightled i should be able to reschedule to any date i want, not the next day or 2 days after","American",-1
12217,"5,7026119368575E+017",0,"2015-02-24 08:37:18 -0800","Belle MO","@AmericanAir since you don't care about what happens to your passengers on your planes we will now be contacting the Police Dept","American",-1
12218,"5,70260735294607E+017",0,"2015-02-24 08:35:28 -0800","Pittsburgh, PA","@AmericanAir why are @USAirways gold forced to pay for an upgrade? Open seats in 1st and not offered to Gold/Sapphire","American",-1
12220,"5,70259540697948E+017",0,"2015-02-24 08:30:44 -0800",,"@AmericanAir I still think American Airlines is great...I would just like to be treated better. Loyal customers first, right?","American",1
12221,"5,70259502685151E+017",0,"2015-02-24 08:30:35 -0800",,"@AmericanAir if I could fly an md80/dc10 I would be so happy I live that plane so much md80 is love md80 is life.","American",1
12225,"5,7025845780419E+017",0,"2015-02-24 08:26:25 -0800",,"@AmericanAir It's been 3 weeks and no reply from customer relations yet.  Running out of time, please help.  request: 1-2888155964    thanks","American",-1
12231,"5,70257429486707E+017",0,"2015-02-24 08:22:20 -0800","north carolina","@AmericanAir @USAirways if this is how your merger is going to go, you fail! Huge probls w/comm on DFW storm. Cxld rtrn flts. NOT COOL!!!","American",-1
12232,"5,70257336465388E+017",0,"2015-02-24 08:21:58 -0800",,"@AmericanAir why does it feel like I'm being nickeled and dime to enjoy a flight with AA? I purchased a tkt but have to pay extra for a seat","American",-1
12233,"5,70257258275164E+017",0,"2015-02-24 08:21:39 -0800",,"@AmericanAir Flight 2559 it's been delayed every hour since 8:55 am.","American",-1
12238,"5,702552010699E+017",0,"2015-02-24 08:13:29 -0800","Texas","@AmericanAir Can't unload flight #3322 because jetway is broken.  #steps #planB? #waiting nearly an hour","American",-1
12242,"5,70254322694558E+017",0,"2015-02-24 08:10:00 -0800","usa::fr::uk","@AmericanAir just look at RDU airport. please think about the safety of your passengers. we cant get to RDU safely!  http://t.co/wDyEkVB1Ze","American",-1
12243,"5,70253932880007E+017",0,"2015-02-24 08:08:27 -0800","✅","@AmericanAir Please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight?","American",-1
